time_window,n_articles,left_articles,right_articles,labels,first_date,last_date,stream_source,stream_group,time_window_code,time_window_name,stream_family,sampling
2024-10-11,6,3,3,"0,1",2024-10-11 00:00:00,2024-10-11 18:15:00,mixed_max3_per_class_day,mixed_max3_per_class_day_daily,D,daily,mixed,max3_per_class_day
2024-10-12,5,2,3,"0,1",2024-10-12 01:00:00,2024-10-12 20:00:00,mixed_max3_per_class_day,mixed_max3_per_class_day_daily,D,daily,mixed,max3_per_class_day
2024-10-14,5,2,3,"0,1",2024-10-14 13:30:00,2024-10-14 22:45:00,mixed_max3_per_class_day,mixed_max3_per_class_day_daily,D,daily,mixed,max3_per_class_day
2024-10-15,5,2,3,"0,1",2024-10-15 11:00:00,2024-10-15 20:00:00,mixed_max3_per_class_day,mixed_max3_per_class_day_daily,D,daily,mixed,max3_per_class_day
2024-10-18,6,3,3,"0,1",2024-10-18 01:30:00,2024-10-18 23:15:00,mixed_max3_per_class_day,mixed_max3_per_class_day_daily,D,daily,mixed,max3_per_class_day
2024-10-20,5,2,3,"0,1",2024-10-20 10:30:00,2024-10-20 17:45:00,mixed_max3_per_class_day,mixed_max3_per_class_day_daily,D,daily,mixed,max3_per_class_day
2024-10-21,6,3,3,"0,1",2024-10-21 00:00:00,2024-10-21 21:45:00,mixed_max3_per_class_day,mixed_max3_per_class_day_daily,D,daily,mixed,max3_per_class_day
2024-10-24,6,3,3,"0,1",2024-10-24 13:00:00,2024-10-24 20:00:00,mixed_max3_per_class_day,mixed_max3_per_class_day_daily,D,daily,mixed,max3_per_class_day
2024-10-25,6,3,3,"0,1",2024-10-25 14:30:00,2024-10-25 23:30:00,mixed_max3_per_class_day,mixed_max3_per_class_day_daily,D,daily,mixed,max3_per_class_day
2024-10-26,6,3,3,"0,1",2024-10-26 03:15:00,2024-10-26 23:30:00,mixed_max3_per_class_day,mixed_max3_per_class_day_daily,D,daily,mixed,max3_per_class_day
2024-10-27,6,3,3,"0,1",2024-10-27 01:15:00,2024-10-27 20:30:00,mixed_max3_per_class_day,mixed_max3_per_class_day_daily,D,daily,mixed,max3_per_class_day
2024-10-28,6,3,3,"0,1",2024-10-28 01:30:00,2024-10-28 21:00:00,mixed_max3_per_class_day,mixed_max3_per_class_day_daily,D,daily,mixed,max3_per_class_day
2024-10-31,5,2,3,"0,1",2024-10-31 14:00:00,2024-10-31 18:30:00,mixed_max3_per_class_day,mixed_max3_per_class_day_daily,D,daily,mixed,max3_per_class_day
2024-11-01,6,3,3,"0,1",2024-11-01 02:45:00,2024-11-01 19:15:00,mixed_max3_per_class_day,mixed_max3_per_class_day_daily,D,daily,mixed,max3_per_class_day
2024-11-03,6,3,3,"0,1",2024-11-03 17:15:00,2024-11-03 22:30:00,mixed_max3_per_class_day,mixed_max3_per_class_day_daily,D,daily,mixed,max3_per_class_day
2024-11-04,5,2,3,"0,1",2024-11-04 00:15:00,2024-11-04 21:15:00,mixed_max3_per_class_day,mixed_max3_per_class_day_daily,D,daily,mixed,max3_per_class_day
2024-11-05,6,3,3,"0,1",2024-11-05 02:45:00,2024-11-05 22:30:00,mixed_max3_per_class_day,mixed_max3_per_class_day_daily,D,daily,mixed,max3_per_class_day
2024-11-06,6,3,3,"0,1",2024-11-06 03:15:00,2024-11-06 23:30:00,mixed_max3_per_class_day,mixed_max3_per_class_day_daily,D,daily,mixed,max3_per_class_day
